user_id,item_id,rating,timestamp,age,gender,occupation,zipcode,title,release_date,genres
561,160,3,885808904,23,M,engineer,60005,Glengarry Glen Ross,1992,['Drama']
722,866,4,891281108,50,F,homemaker,17331,Michael,1996,"['Comedy', 'Romance']"
738,118,3,875351438,35,M,technician,95403,Twister,1996,"['Action', 'Adventure', 'Thriller']"
640,373,3,874778756,20,M,student,61801,Judge Dredd,1995,"['Action', 'Adventure', 'Sci-Fi']"
223,820,4,891550371,19,F,student,47906,Space Jam,1996,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']"
160,1,4,876768025,27,M,programmer,66215,Toy Story,1995,"['Animation', ""Children's"", 'Comedy']"
603,174,3,891956927,21,M,programmer,47905,Raiders of the Lost Ark,1981,"['Action', 'Adventure']"
615,286,4,879447500,38,M,educator,27705,"English Patient, The",1996,"['Drama', 'Romance', 'War']"
313,546,4,891028426,41,M,marketing,60035,Broken Arrow,1996,"['Action', 'Thriller']"
417,588,3,879647540,27,F,other,48103,Beauty and the Beast,1991,"['Animation', ""Children's"", 'Musical']"
667,131,5,891034810,35,M,librarian,01970,Breakfast at Tiffany's,1961,"['Drama', 'Romance']"
90,323,3,891382634,60,M,educator,78155,Dante's Peak,1997,"['Action', 'Thriller']"
315,79,4,879821349,31,M,educator,18301,"Fugitive, The",1993,"['Action', 'Thriller']"
823,710,4,878438457,27,M,artist,50322,Better Off Dead...,1985,['Comedy']
200,1139,3,884130484,40,M,programmer,93402,Hackers,1995,"['Action', 'Crime', 'Thriller']"
110,568,3,886988449,19,M,student,77840,Speed,1994,"['Action', 'Romance', 'Thriller']"
693,1136,3,883975358,43,F,healthcare,85210,Ghosts of Mississippi,1996,['Drama']
99,118,2,885679237,20,M,student,63129,Twister,1996,"['Action', 'Adventure', 'Thriller']"
796,281,4,893194929,32,F,writer,33755,"River Wild, The",1994,"['Action', 'Thriller']"
440,283,5,891577894,30,M,other,48076,Emma,1996,"['Drama', 'Romance']"
838,175,3,887066186,23,M,student,01375,Brazil,1985,['Sci-Fi']
405,1109,1,885548632,22,F,healthcare,10019,Death and the Maiden,1994,"['Drama', 'Thriller']"
768,288,4,883834705,29,M,administrator,12866,Scream,1996,"['Horror', 'Thriller']"
894,306,4,879896756,47,M,educator,74075,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,"['Drama', 'Romance']"
216,25,3,881428365,22,M,engineer,02215,"Birdcage, The",1996,['Comedy']
290,15,4,880474494,40,M,engineer,93550,Mr. Holland's Opus,1996,['Drama']
22,456,1,878887413,25,M,writer,40206,Beverly Hills Ninja,1997,"['Action', 'Comedy']"
846,67,4,883950252,27,M,lawyer,47130,Ace Ventura: Pet Detective,1994,['Comedy']
592,100,5,882608182,18,M,student,97520,Fargo,1997,"['Crime', 'Drama', 'Thriller']"
567,203,4,882426508,24,M,entertainment,10003,Unforgiven,1992,['Western']
214,191,4,891544472,26,F,librarian,11231,Amadeus,1984,"['Drama', 'Mystery']"
279,32,3,875298696,33,M,programmer,85251,Crumb,1994,['Documentary']
379,428,4,880568452,44,M,programmer,98117,Harold and Maude,1971,['Comedy']
654,118,2,887863914,27,F,student,78739,Twister,1996,"['Action', 'Adventure', 'Thriller']"
862,288,5,879302533,25,M,executive,13820,Scream,1996,"['Horror', 'Thriller']"
648,479,4,884368538,43,M,engineer,91351,Vertigo,1958,"['Mystery', 'Thriller']"
316,482,3,880854337,43,F,other,77009,Some Like It Hot,1959,"['Comedy', 'Crime']"
804,219,3,879445072,39,M,educator,61820,"Nightmare on Elm Street, A",1984,['Horror']
655,283,3,887425936,50,F,healthcare,60657,Emma,1996,"['Drama', 'Romance']"
339,88,4,891035454,35,M,lawyer,37901,Sleepless in Seattle,1993,"['Comedy', 'Romance']"
287,98,4,875334759,21,M,salesman,31211,"Silence of the Lambs, The",1991,"['Drama', 'Thriller']"
653,1228,2,880153378,31,M,executive,55105,Under Siege 2: Dark Territory,1995,['Action']
144,9,5,888104191,53,M,programmer,20910,Dead Man Walking,1995,['Drama']
846,28,5,883948685,27,M,lawyer,47130,Apollo 13,1995,"['Action', 'Drama', 'Thriller']"
792,282,3,877909931,40,M,programmer,12205,"Time to Kill, A",1996,['Drama']
856,879,3,891489450,43,F,marketing,97215,"Peacemaker, The",1997,"['Action', 'Thriller', 'War']"
872,748,3,888478942,19,F,student,74078,"Saint, The",1997,"['Action', 'Romance', 'Thriller']"
648,144,4,884368273,43,M,engineer,91351,Die Hard,1988,"['Action', 'Thriller']"
504,158,3,887910737,40,F,writer,92115,Weekend at Bernie's,1989,['Comedy']
70,96,4,884066910,27,M,engineer,60067,Terminator 2: Judgment Day,1991,"['Action', 'Sci-Fi', 'Thriller']"
738,257,3,875348912,35,M,technician,95403,Men in Black,1997,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
326,134,3,879875797,41,M,administrator,15235,Citizen Kane,1941,['Drama']
852,118,4,891037262,46,M,administrator,94086,Twister,1996,"['Action', 'Adventure', 'Thriller']"
564,827,3,888731038,65,M,retired,94591,Daylight,1996,"['Action', 'Adventure', 'Thriller']"
545,820,3,879901359,27,M,technician,08052,Space Jam,1996,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']"
669,523,4,891260638,37,M,other,20009,Cool Hand Luke,1967,"['Comedy', 'Drama']"
521,17,1,885254888,19,M,student,02146,From Dusk Till Dawn,1996,"['Action', 'Comedy', 'Crime', 'Horror', 'Thriller']"
422,325,2,875129692,26,M,entertainment,94533,Crash,1997,"['Drama', 'Thriller']"
526,125,2,885682657,30,M,marketing,97124,Phenomenon,1996,"['Drama', 'Romance']"
693,581,3,875482731,43,F,healthcare,85210,Kalifornia,1993,"['Drama', 'Thriller']"
940,95,5,885921800,32,M,administrator,02215,Aladdin,1992,"['Animation', ""Children's"", 'Comedy', 'Musical']"
7,179,5,891352303,57,M,administrator,91344,"Clockwork Orange, A",1971,['Sci-Fi']
295,237,4,879517994,31,M,educator,50325,Jerry Maguire,1996,"['Drama', 'Romance']"
187,210,4,879465242,26,M,educator,16801,Indiana Jones and the Last Crusade,1989,"['Action', 'Adventure']"
429,540,3,882386916,27,M,student,29205,Money Train,1995,['Action']
715,144,5,875962991,21,M,technician,91206,Die Hard,1988,"['Action', 'Thriller']"
721,1,5,877137877,24,F,entertainment,11238,Toy Story,1995,"['Animation', ""Children's"", 'Comedy']"
271,763,3,885847876,51,M,engineer,22932,Happy Gilmore,1996,['Comedy']
934,630,4,891192285,61,M,engineer,22902,"Great Race, The",1965,"['Comedy', 'Musical']"
850,28,5,883195214,34,M,technician,78390,Apollo 13,1995,"['Action', 'Drama', 'Thriller']"
847,210,3,878940584,29,M,student,55417,Indiana Jones and the Last Crusade,1989,"['Action', 'Adventure']"
936,106,3,886833148,24,M,other,32789,Diabolique,1996,"['Drama', 'Thriller']"
230,431,3,880485254,28,F,student,14476,Highlander,1986,"['Action', 'Adventure']"
292,234,5,881105245,35,F,programmer,94703,Jaws,1975,"['Action', 'Horror']"
643,111,4,891446301,39,M,scientist,55122,"Truth About Cats & Dogs, The",1996,"['Comedy', 'Romance']"
44,151,4,878341370,26,M,technician,46260,Willy Wonka and the Chocolate Factory,1971,"['Adventure', ""Children's"", 'Comedy']"
274,411,3,878945888,20,F,student,55414,"Nutty Professor, The",1996,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']"
145,13,5,875270507,31,M,entertainment,V3N4P,Mighty Aphrodite,1995,['Comedy']
457,485,4,882396832,33,F,salesman,30011,My Fair Lady,1964,"['Musical', 'Romance']"
151,64,5,879524536,38,F,administrator,48103,"Shawshank Redemption, The",1994,['Drama']
764,98,5,876244991,27,F,educator,62903,"Silence of the Lambs, The",1991,"['Drama', 'Thriller']"
889,650,2,880178130,24,M,technician,78704,"Seventh Seal, The (Sjunde inseglet, Det)",1957,['Drama']
537,209,4,886030966,36,M,engineer,22902,This Is Spinal Tap,1984,"['Comedy', 'Drama', 'Musical']"
590,284,2,879439345,50,M,educator,82435,Tin Cup,1996,"['Comedy', 'Romance']"
121,197,4,891388286,54,M,librarian,99603,"Graduate, The",1967,"['Drama', 'Romance']"
435,751,4,884130725,24,M,engineer,60007,Tomorrow Never Dies,1997,"['Action', 'Romance', 'Thriller']"
458,76,4,886398121,47,M,technician,Y1A6B,Carlito's Way,1993,"['Crime', 'Drama']"
632,763,3,879459304,18,M,student,55454,Happy Gilmore,1996,['Comedy']
833,1118,3,875133924,34,M,writer,90019,Up in Smoke,1978,['Comedy']
472,496,4,875980823,24,M,student,87544,It's a Wonderful Life,1946,['Drama']
854,466,3,882813761,29,F,student,55408,Red Rock West,1992,['Thriller']
417,1011,3,880949438,27,F,other,48103,2 Days in the Valley,1996,['Crime']
847,135,4,878941144,29,M,student,55417,2001: A Space Odyssey,1968,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
195,132,5,875771441,42,M,scientist,93555,"Wizard of Oz, The",1939,"['Adventure', ""Children's"", 'Drama', 'Musical']"
293,1209,2,888908117,24,M,writer,60804,Mixed Nuts,1994,['Comedy']
698,300,4,886365577,28,F,programmer,06906,Air Force One,1997,"['Action', 'Thriller']"
405,303,1,885549904,22,F,healthcare,10019,Ulee's Gold,1997,['Drama']
338,211,4,879438092,39,F,librarian,59717,M*A*S*H,1970,"['Comedy', 'War']"
435,67,4,884132919,24,M,engineer,60007,Ace Ventura: Pet Detective,1994,['Comedy']
130,808,5,878537631,20,M,none,60115,"Program, The",1993,"['Action', 'Drama']"
862,919,4,879303409,25,M,executive,13820,"City of Lost Children, The",1995,"['Adventure', 'Sci-Fi']"
44,99,4,878348812,26,M,technician,46260,Snow White and the Seven Dwarfs,1937,"['Animation', ""Children's"", 'Musical']"
90,1048,4,891385132,60,M,educator,78155,She's the One,1996,"['Comedy', 'Romance']"
379,1032,2,880568109,44,M,programmer,98117,Little Big League,1994,"[""Children's"", 'Comedy']"
748,286,3,879454107,28,M,administrator,94720,"English Patient, The",1996,"['Drama', 'Romance', 'War']"
605,245,3,879366335,33,M,engineer,33716,"Devil's Own, The",1997,"['Action', 'Drama', 'Thriller', 'War']"
13,99,4,882398654,47,M,educator,29206,Snow White and the Seven Dwarfs,1937,"['Animation', ""Children's"", 'Musical']"
75,408,4,884050046,24,M,entertainment,08816,"Close Shave, A",1996,"['Animation', 'Comedy', 'Thriller']"
604,444,2,883668175,39,M,educator,11787,"Blob, The",1958,"['Horror', 'Sci-Fi']"
174,63,4,886514985,30,F,administrator,52302,"Santa Clause, The",1994,"[""Children's"", 'Comedy']"
1,70,3,875072895,24,M,technician,85711,Four Weddings and a Funeral,1994,"['Comedy', 'Romance']"
880,379,4,880241434,13,M,student,83702,Tales From the Crypt Presents: Demon Knight,1995,['Horror']
489,328,4,891366748,55,M,other,45218,Conspiracy Theory,1997,"['Action', 'Mystery', 'Romance', 'Thriller']"
879,118,3,887761562,33,F,administrator,55337,Twister,1996,"['Action', 'Adventure', 'Thriller']"
710,327,3,882063407,19,M,student,92020,Cop Land,1997,"['Crime', 'Drama', 'Mystery']"
554,328,4,878801354,32,M,scientist,62901,Conspiracy Theory,1997,"['Action', 'Mystery', 'Romance', 'Thriller']"
13,506,5,882140691,47,M,educator,29206,Rebel Without a Cause,1955,['Drama']
709,226,3,879848551,21,M,other,N4T1A,Die Hard 2,1990,"['Action', 'Thriller']"
457,531,5,882392906,33,F,salesman,30011,Shine,1996,"['Drama', 'Romance']"
497,62,4,879310913,20,M,student,50112,Stargate,1994,"['Action', 'Adventure', 'Sci-Fi']"
463,302,5,877384835,48,F,healthcare,75218,L.A. Confidential,1997,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']"
398,663,2,875735255,40,M,other,60008,Being There,1979,['Comedy']
416,393,4,886316118,20,F,student,92626,Mrs. Doubtfire,1993,['Comedy']
391,186,5,877399658,23,M,student,84604,"Blues Brothers, The",1980,"['Action', 'Comedy', 'Musical']"
940,168,3,885921597,32,M,administrator,02215,Monty Python and the Holy Grail,1974,['Comedy']
407,239,4,875553509,29,M,engineer,03261,Sneakers,1992,"['Crime', 'Drama', 'Sci-Fi']"
13,446,1,882397039,47,M,educator,29206,Burnt Offerings,1976,['Horror']
381,1407,3,892697314,33,M,artist,94608,"Specialist, The",1994,['Action']
426,526,4,879444734,55,M,educator,01602,Ben-Hur,1959,"['Action', 'Adventure', 'Drama']"
279,291,3,878878420,33,M,programmer,85251,Absolute Power,1997,"['Mystery', 'Thriller']"
13,437,1,882397068,47,M,educator,29206,Amityville 1992: It's About Time,1992,['Horror']
474,213,4,887927509,51,M,executive,93711,"Room with a View, A",1986,"['Drama', 'Romance']"
846,435,5,883948222,27,M,lawyer,47130,Butch Cassidy and the Sundance Kid,1969,"['Action', 'Comedy', 'Western']"
716,631,5,879795867,36,F,administrator,44265,"Crying Game, The",1992,"['Action', 'Drama', 'Romance', 'War']"
312,430,5,891699426,48,M,other,02110,Duck Soup,1933,"['Comedy', 'War']"
201,475,4,884112748,27,M,writer,E2A4H,Trainspotting,1996,['Drama']
846,443,4,883948643,27,M,lawyer,47130,"Birds, The",1963,['Horror']
279,1012,5,875298447,33,M,programmer,85251,Private Parts,1997,"['Comedy', 'Drama']"
311,559,2,884366187,32,M,technician,73071,Interview with the Vampire,1994,"['Drama', 'Horror']"
362,288,4,885019304,35,F,homemaker,85233,Scream,1996,"['Horror', 'Thriller']"
603,172,5,891956139,21,M,programmer,47905,"Empire Strikes Back, The",1980,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'War']"
62,81,4,879375323,27,F,administrator,97214,"Hudsucker Proxy, The",1994,"['Comedy', 'Romance']"
213,13,4,878955139,33,M,executive,55345,Mighty Aphrodite,1995,['Comedy']
22,926,1,878887062,25,M,writer,40206,Down Periscope,1996,['Comedy']
460,13,3,882912371,44,F,other,60630,Mighty Aphrodite,1995,['Comedy']
764,237,4,876243440,27,F,educator,62903,Jerry Maguire,1996,"['Drama', 'Romance']"
10,162,4,877892210,53,M,lawyer,90703,On Golden Pond,1981,['Drama']
912,152,4,875966320,51,M,other,06512,Sleeper,1973,"['Comedy', 'Sci-Fi']"
109,216,3,880572891,29,M,other,55423,When Harry Met Sally...,1989,"['Comedy', 'Romance']"
898,689,3,888294842,23,M,homemaker,61755,"Jackal, The",1997,"['Action', 'Thriller']"
889,128,5,880180897,24,M,technician,78704,Supercop,1996,"['Action', 'Thriller']"
85,181,4,882813312,51,M,educator,20003,Return of the Jedi,1997,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']"
543,197,4,874866116,33,M,scientist,95123,"Graduate, The",1967,"['Drama', 'Romance']"
595,291,3,886921656,25,M,programmer,31909,Absolute Power,1997,"['Mystery', 'Thriller']"
436,693,5,887769515,30,F,administrator,17345,Casino,1995,['Drama']
222,419,2,878182279,29,M,programmer,27502,Mary Poppins,1964,"[""Children's"", 'Comedy', 'Musical']"
697,280,3,882622597,25,M,other,77042,Up Close and Personal,1996,"['Drama', 'Romance']"
196,202,3,881251728,49,M,writer,55105,Groundhog Day,1993,"['Comedy', 'Romance']"
932,121,3,891251669,58,M,educator,06437,Independence Day (ID4),1996,"['Action', 'Sci-Fi', 'War']"
181,741,1,878962918,26,M,executive,21218,"Last Supper, The",1996,"['Drama', 'Thriller']"
864,217,4,888891524,27,M,programmer,63021,Bram Stoker's Dracula,1992,"['Horror', 'Romance']"
543,471,3,875657863,33,M,scientist,95123,Courage Under Fire,1996,"['Drama', 'War']"
474,684,4,887925977,51,M,executive,93711,In the Line of Fire,1993,"['Action', 'Thriller']"
766,202,3,891310281,42,M,other,10960,Groundhog Day,1993,"['Comedy', 'Romance']"
452,475,2,876299004,35,M,administrator,28018,Trainspotting,1996,['Drama']
42,168,3,881107773,30,M,administrator,17870,Monty Python and the Holy Grail,1974,['Comedy']
291,540,3,874835141,19,M,student,44106,Money Train,1995,['Action']
198,25,2,884205114,21,F,student,55414,"Birdcage, The",1996,['Comedy']
405,652,1,885547360,22,F,healthcare,10019,Rosencrantz and Guildenstern Are Dead,1990,"['Comedy', 'Drama']"
489,539,4,891448834,55,M,other,45218,Mouse Hunt,1997,"[""Children's"", 'Comedy']"
896,647,3,887159502,28,M,writer,91505,Ran,1985,"['Drama', 'War']"
756,1,4,874826629,30,F,none,90247,Toy Story,1995,"['Animation', ""Children's"", 'Comedy']"
292,488,5,881105657,35,F,programmer,94703,Sunset Blvd.,1950,['Film-Noir']
877,306,3,882675993,30,M,other,77504,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,"['Drama', 'Romance']"
592,1073,5,882956276,18,M,student,97520,Shallow Grave,1994,['Thriller']
711,51,4,879994778,22,F,student,15203,Legends of the Fall,1994,"['Drama', 'Romance', 'War', 'Western']"
13,371,3,882399385,47,M,educator,29206,"Bridges of Madison County, The",1996,"['Drama', 'Romance']"
702,538,4,885767461,37,M,other,89104,Anastasia,1997,"['Animation', ""Children's"", 'Musical']"
412,724,4,879717095,25,M,educator,15222,Circle of Friends,1995,"['Drama', 'Romance']"
886,385,3,876033293,20,M,student,61820,True Lies,1994,"['Action', 'Adventure', 'Comedy', 'Romance']"
697,628,4,882622016,25,M,other,77042,Sleepers,1996,"['Crime', 'Drama']"
534,508,4,877807973,20,M,student,05464,"People vs. Larry Flynt, The",1996,['Drama']
712,1055,4,874730155,22,F,student,54901,"Simple Twist of Fate, A",1994,['Drama']
380,923,3,885478603,32,M,engineer,55117,Raise the Red Lantern,1991,['Drama']
606,530,4,880925074,28,M,programmer,63044,"Man Who Would Be King, The",1975,['Adventure']
392,1258,1,891038247,52,M,writer,59801,Trial and Error,1997,"['Comedy', 'Romance']"
497,1000,2,878759777,20,M,student,50112,Lightning Jack,1994,"['Comedy', 'Western']"
63,282,1,875747657,31,M,marketing,75240,"Time to Kill, A",1996,['Drama']
199,93,4,883782825,30,M,writer,17604,Welcome to the Dollhouse,1996,"['Comedy', 'Drama']"
846,1050,4,883949046,27,M,lawyer,47130,"Ghost and Mrs. Muir, The",1947,"['Drama', 'Romance']"
937,1007,4,876769373,48,M,educator,98072,Waiting for Guffman,1997,['Comedy']
449,1195,5,880410754,23,M,librarian,55021,Strawberry and Chocolate (Fresa y chocolate),1993,['Drama']
94,392,3,891722646,26,M,student,71457,"Man Without a Face, The",1993,['Drama']
94,1199,3,891724798,26,M,student,71457,Cemetery Man (Dellamorte Dellamore),1996,"['Comedy', 'Horror']"
92,226,3,875813412,32,M,entertainment,80525,Die Hard 2,1990,"['Action', 'Thriller']"
787,304,4,888980193,18,F,student,98620,Fly Away Home,1996,"['Adventure', ""Children's""]"
365,25,4,891303950,29,M,lawyer,20009,"Birdcage, The",1996,['Comedy']
276,171,4,874795928,21,M,student,95064,Delicatessen,1991,"['Comedy', 'Sci-Fi']"
880,692,3,880174652,13,M,student,83702,"American President, The",1995,"['Comedy', 'Drama', 'Romance']"
661,175,2,888299899,28,M,programmer,98121,Brazil,1985,['Sci-Fi']
933,508,3,874853927,28,M,student,48105,"People vs. Larry Flynt, The",1996,['Drama']
339,346,5,891032255,35,M,lawyer,37901,Jackie Brown,1997,"['Crime', 'Drama']"
353,258,5,891402757,25,M,scientist,28480,Contact,1997,"['Drama', 'Sci-Fi']"
141,831,2,884585470,49,M,programmer,36117,Escape from L.A.,1996,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
930,274,4,879534803,28,F,scientist,07310,Sabrina,1995,"['Comedy', 'Romance']"
184,1014,2,889907468,37,M,librarian,76013,Romy and Michele's High School Reunion,1997,['Comedy']
615,180,4,879448475,38,M,educator,27705,Apocalypse Now,1979,"['Drama', 'War']"
632,54,3,879459304,18,M,student,55454,Outbreak,1995,"['Action', 'Drama', 'Thriller']"
457,825,5,882553112,33,F,salesman,30011,"Arrival, The",1996,"['Action', 'Sci-Fi', 'Thriller']"
99,64,5,885680578,20,M,student,63129,"Shawshank Redemption, The",1994,['Drama']
889,248,4,880176984,24,M,technician,78704,Grosse Pointe Blank,1997,"['Comedy', 'Crime']"
776,442,2,892920480,30,M,librarian,51157,"Amityville Curse, The",1990,['Horror']
563,167,4,880506771,39,F,librarian,32707,Private Benjamin,1980,['Comedy']
586,436,2,884060807,20,M,student,79508,"American Werewolf in London, An",1981,['Horror']
543,469,4,875663056,33,M,scientist,95123,Short Cuts,1993,['Drama']
932,493,5,891249767,58,M,educator,06437,"Thin Man, The",1934,['Mystery']
877,31,4,882678483,30,M,other,77504,Crimson Tide,1995,"['Drama', 'Thriller', 'War']"
92,1215,2,890251747,32,M,entertainment,80525,Barb Wire,1996,"['Action', 'Sci-Fi']"
849,633,5,879695420,15,F,student,25652,"Christmas Carol, A",1938,['Drama']
437,15,4,881001946,27,F,other,20009,Mr. Holland's Opus,1996,['Drama']
841,315,4,889066780,45,M,doctor,47401,Apt Pupil,1998,"['Drama', 'Thriller']"
297,690,5,876717812,29,F,educator,98103,Seven Years in Tibet,1997,"['Drama', 'War']"
338,301,4,879437655,39,F,librarian,59717,In & Out,1997,['Comedy']
187,275,5,879465937,26,M,educator,16801,Sense and Sensibility,1995,"['Drama', 'Romance']"
741,28,3,891018339,25,M,writer,63108,Apollo 13,1995,"['Action', 'Drama', 'Thriller']"
227,93,5,879035431,46,M,executive,60659,Welcome to the Dollhouse,1996,"['Comedy', 'Drama']"
159,932,3,880557464,23,F,student,55346,First Kid,1996,"[""Children's"", 'Comedy']"
313,514,4,891013887,41,M,marketing,60035,Annie Hall,1977,"['Comedy', 'Romance']"
14,820,3,882839856,45,M,scientist,55106,Space Jam,1996,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']"
186,1277,4,879023677,39,F,executive,00000,Set It Off,1996,"['Action', 'Crime']"
416,49,4,893142283,20,F,student,92626,I.Q.,1994,"['Comedy', 'Romance']"
594,269,4,877816219,46,M,educator,M4J2K,"Full Monty, The",1997,['Comedy']
525,742,3,881085843,27,F,administrator,19711,Ransom,1996,"['Drama', 'Thriller']"
15,121,3,879456168,49,F,educator,97301,Independence Day (ID4),1996,"['Action', 'Sci-Fi', 'War']"
524,928,4,884323551,56,M,educator,02159,"Craft, The",1996,"['Drama', 'Horror']"
889,169,5,880177906,24,M,technician,78704,"Wrong Trousers, The",1993,"['Animation', 'Comedy']"
804,91,4,879442192,39,M,educator,61820,"Nightmare Before Christmas, The",1993,"[""Children's"", 'Comedy', 'Musical']"
87,88,5,879876672,47,M,administrator,89503,Sleepless in Seattle,1993,"['Comedy', 'Romance']"
497,388,4,879363253,20,M,student,50112,Beverly Hills Cop III,1994,"['Action', 'Comedy']"
927,410,1,879190223,23,M,programmer,55428,Kingpin,1996,['Comedy']
119,52,3,890627339,32,M,programmer,67401,"Madness of King George, The",1994,['Drama']
843,158,2,879449336,35,M,librarian,44212,Weekend at Bernie's,1989,['Comedy']
492,275,2,879969210,57,M,educator,94618,Sense and Sensibility,1995,"['Drama', 'Romance']"
302,988,2,879436875,42,M,educator,77904,"Beautician and the Beast, The",1997,"['Comedy', 'Romance']"
840,135,5,891204356,39,M,artist,55406,2001: A Space Odyssey,1968,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
796,307,4,892611799,32,F,writer,33755,"Devil's Advocate, The",1997,"['Crime', 'Horror', 'Mystery', 'Thriller']"
870,574,1,879902181,22,M,student,65203,Boxing Helena,1993,"['Mystery', 'Romance', 'Thriller']"
86,683,5,879570974,26,M,administrator,46005,Rocket Man,1997,['Comedy']
910,56,4,880821656,28,M,healthcare,29301,Pulp Fiction,1994,"['Crime', 'Drama']"
188,54,4,875074589,42,M,student,29440,Outbreak,1995,"['Action', 'Drama', 'Thriller']"
334,129,4,891544735,32,M,librarian,30002,Bound,1996,"['Crime', 'Drama', 'Romance', 'Thriller']"
311,578,2,884365930,32,M,technician,73071,Demolition Man,1993,"['Action', 'Sci-Fi']"
334,68,3,891548387,32,M,librarian,30002,"Crow, The",1994,"['Action', 'Romance', 'Thriller']"
276,401,3,874792094,21,M,student,95064,"Brady Bunch Movie, The",1995,['Comedy']
256,92,1,882164603,35,F,none,39042,True Romance,1993,"['Action', 'Crime', 'Romance']"
311,86,5,884365252,32,M,technician,73071,"Remains of the Day, The",1993,['Drama']
704,381,3,891397713,51,F,librarian,91105,Muriel's Wedding,1994,"['Comedy', 'Romance']"
518,13,4,876823266,49,F,writer,99709,Mighty Aphrodite,1995,['Comedy']
201,1187,3,884112201,27,M,writer,E2A4H,Switchblade Sisters,1975,['Crime']
378,117,3,880044419,35,M,student,02859,"Rock, The",1996,"['Action', 'Adventure', 'Thriller']"
592,340,5,882607476,18,M,student,97520,Boogie Nights,1997,['Drama']
429,132,3,882385636,27,M,student,29205,"Wizard of Oz, The",1939,"['Adventure', ""Children's"", 'Drama', 'Musical']"
425,515,3,890347138,19,M,student,58644,"Boot, Das",1997,"['Action', 'Drama', 'War']"
381,96,5,892697174,33,M,artist,94608,Terminator 2: Judgment Day,1991,"['Action', 'Sci-Fi', 'Thriller']"
937,847,4,876769213,48,M,educator,98072,Looking for Richard,1996,"['Documentary', 'Drama']"
534,93,1,877807692,20,M,student,05464,Welcome to the Dollhouse,1996,"['Comedy', 'Drama']"
293,346,3,888904004,24,M,writer,60804,Jackie Brown,1997,"['Crime', 'Drama']"
156,515,3,888185735,25,M,educator,08360,"Boot, Das",1997,"['Action', 'Drama', 'War']"
145,448,5,877343121,31,M,entertainment,V3N4P,"Omen, The",1976,['Horror']
299,1322,3,877878001,29,M,doctor,63108,Metisse (Café au Lait),1993,['Comedy']
406,92,4,882480836,52,M,educator,93109,True Romance,1993,"['Action', 'Crime', 'Romance']"
527,14,2,879456663,33,M,librarian,12180,"Postino, Il",1994,"['Drama', 'Romance']"
599,245,3,880953441,22,F,student,R3T5K,"Devil's Own, The",1997,"['Action', 'Drama', 'Thriller', 'War']"
315,531,5,879799457,31,M,educator,18301,Shine,1996,"['Drama', 'Romance']"
682,1084,2,888518164,23,M,programmer,55128,Anne Frank Remembered,1996,['Documentary']
104,50,5,888465972,27,M,student,55108,Star Wars,1977,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']"
308,502,5,887739521,60,M,retired,95076,Bananas,1971,"['Comedy', 'War']"
406,611,3,879446268,52,M,educator,93109,Laura,1944,"['Crime', 'Film-Noir', 'Mystery']"
766,219,3,891310241,42,M,other,10960,"Nightmare on Elm Street, A",1984,['Horror']
248,806,3,884534772,25,M,student,37235,Menace II Society,1993,"['Action', 'Crime', 'Drama']"
121,117,1,891388600,54,M,librarian,99603,"Rock, The",1996,"['Action', 'Adventure', 'Thriller']"
708,21,1,877325316,26,F,homemaker,96349,Muppet Treasure Island,1996,"['Action', 'Adventure', 'Comedy', 'Musical', 'Thriller']"
805,319,2,881696876,27,F,other,20009,Everyone Says I Love You,1996,"['Comedy', 'Musical', 'Romance']"
30,289,2,876847817,7,M,student,55436,Evita,1996,"['Drama', 'Musical']"
554,13,2,876232730,32,M,scientist,62901,Mighty Aphrodite,1995,['Comedy']
498,447,3,882205321,26,M,writer,55408,Carrie,1976,['Horror']
128,182,4,879967225,24,F,marketing,20009,GoodFellas,1990,"['Crime', 'Drama']"
798,736,5,875639010,40,F,writer,64131,Shadowlands,1993,"['Drama', 'Romance']"
567,705,5,882426105,24,M,entertainment,10003,Singin' in the Rain,1952,"['Musical', 'Romance']"
416,53,2,876699946,20,F,student,92626,Natural Born Killers,1994,"['Action', 'Thriller']"
379,227,4,880525638,44,M,programmer,98117,Star Trek VI: The Undiscovered Country,1991,"['Action', 'Adventure', 'Sci-Fi']"
385,249,2,879440892,36,M,writer,10003,Austin Powers: International Man of Mystery,1997,['Comedy']
554,678,3,876231229,32,M,scientist,62901,Volcano,1997,"['Drama', 'Thriller']"
216,201,3,880235734,22,M,engineer,02215,Evil Dead II,1987,"['Action', 'Adventure', 'Comedy', 'Horror']"
